filepath,filename,class
data/processed/train/product_ear_pods_525_5.jpg,product_ear_pods_525_5.jpg,ear_pods
data/processed/train/product_headset_651_1.jpg,product_headset_651_1.jpg,headset
data/processed/train/product_headset_797_0.jpg,product_headset_797_0.jpg,headset
data/processed/train/product_office_chairs_1348_0.jpg,product_office_chairs_1348_0.jpg,office_chairs
data/processed/train/product_usb_hub_184_7.jpg,product_usb_hub_184_7.jpg,usb_hub
data/processed/train/product_ear_pods_418_5.jpg,product_ear_pods_418_5.jpg,ear_pods
data/processed/train/product_backpack_927_1.jpg,product_backpack_927_1.jpg,backpack
data/processed/train/product_backpack_821_3.jpg,product_backpack_821_3.jpg,backpack
data/processed/train/product_wrist_watch_1142_5.jpg,product_wrist_watch_1142_5.jpg,wrist_watch
data/processed/train/product_usb_hub_44_5.jpg,product_usb_hub_44_5.jpg,usb_hub
data/processed/train/product_ear_pods_542_4.jpg,product_ear_pods_542_4.jpg,ear_pods
data/processed/train/product_ear_pods_540_6.jpg,product_ear_pods_540_6.jpg,ear_pods
data/processed/train/product_mouse_251_1.jpg,product_mouse_251_1.jpg,mouse
data/processed/train/product_mouse_253_1.jpg,product_mouse_253_1.jpg,mouse
data/processed/train/product_mouse_234_7.jpg,product_mouse_234_7.jpg,mouse
data/processed/train/product_flash_drive_1399_4.jpg,product_flash_drive_1399_4.jpg,flash_drive
data/processed/train/product_ear_pods_407_0.jpg,product_ear_pods_407_0.jpg,ear_pods
data/processed/train/product_mouse_234_2.jpg,product_mouse_234_2.jpg,mouse
data/processed/train/product_wrist_watch_1066_0.jpg,product_wrist_watch_1066_0.jpg,wrist_watch
data/processed/train/product_usb_hub_18_6.jpg,product_usb_hub_18_6.jpg,usb_hub
data/processed/train/product_flash_drive_1417_4.jpg,product_flash_drive_1417_4.jpg,flash_drive
data/processed/train/product_usb_hub_162_6.jpg,product_usb_hub_162_6.jpg,usb_hub
data/processed/train/product_flash_drive_1413_2.jpg,product_flash_drive_1413_2.jpg,flash_drive
data/processed/train/product_wrist_watch_1059_1.jpg,product_wrist_watch_1059_1.jpg,wrist_watch
data/processed/train/product_wrist_watch_1059_2.jpg,product_wrist_watch_1059_2.jpg,wrist_watch
data/processed/train/product_headset_632_7.jpg,product_headset_632_7.jpg,headset
data/processed/train/product_mouse_395_6.jpg,product_mouse_395_6.jpg,mouse
data/processed/train/product_wrist_watch_1005_2.jpg,product_wrist_watch_1005_2.jpg,wrist_watch
data/processed/train/product_usb_hub_179_0.jpg,product_usb_hub_179_0.jpg,usb_hub
data/processed/train/product_usb_hub_121_0.jpg,product_usb_hub_121_0.jpg,usb_hub
data/processed/train/product_usb_hub_66_3.jpg,product_usb_hub_66_3.jpg,usb_hub
data/processed/train/product_usb_hub_146_2.jpg,product_usb_hub_146_2.jpg,usb_hub
data/processed/train/product_office_chairs_1271_4.jpg,product_office_chairs_1271_4.jpg,office_chairs
data/processed/train/product_headset_648_2.jpg,product_headset_648_2.jpg,headset
data/processed/train/product_wrist_watch_1027_7.jpg,product_wrist_watch_1027_7.jpg,wrist_watch
data/processed/train/product_ear_pods_518_0.jpg,product_ear_pods_518_0.jpg,ear_pods
data/processed/train/product_ear_pods_480_0.jpg,product_ear_pods_480_0.jpg,ear_pods
data/processed/train/product_mouse_236_4.jpg,product_mouse_236_4.jpg,mouse
data/processed/train/product_office_chairs_1248_3.jpg,product_office_chairs_1248_3.jpg,office_chairs
data/processed/train/product_wrist_watch_1007_0.jpg,product_wrist_watch_1007_0.jpg,wrist_watch
data/processed/train/product_usb_hub_21_1.jpg,product_usb_hub_21_1.jpg,usb_hub
data/processed/train/product_headset_734_1.jpg,product_headset_734_1.jpg,headset
data/processed/train/product_ear_pods_460_0.jpg,product_ear_pods_460_0.jpg,ear_pods
data/processed/train/product_ear_pods_444_6.jpg,product_ear_pods_444_6.jpg,ear_pods
data/processed/train/product_ear_pods_418_0.jpg,product_ear_pods_418_0.jpg,ear_pods
data/processed/train/product_mouse_293_0.jpg,product_mouse_293_0.jpg,mouse
data/processed/train/product_backpack_903_1.jpg,product_backpack_903_1.jpg,backpack
data/processed/train/product_backpack_807_1.jpg,product_backpack_807_1.jpg,backpack
data/processed/train/product_ear_pods_444_1.jpg,product_ear_pods_444_1.jpg,ear_pods
data/processed/train/product_usb_hub_159_1.jpg,product_usb_hub_159_1.jpg,usb_hub
data/processed/train/product_wrist_watch_1138_5.jpg,product_wrist_watch_1138_5.jpg,wrist_watch
data/processed/train/product_ear_pods_438_3.jpg,product_ear_pods_438_3.jpg,ear_pods
data/processed/train/product_backpack_846_4.jpg,product_backpack_846_4.jpg,backpack
data/processed/train/product_wrist_watch_1062_4.jpg,product_wrist_watch_1062_4.jpg,wrist_watch
data/processed/train/product_wrist_watch_1080_0.jpg,product_wrist_watch_1080_0.jpg,wrist_watch
data/processed/train/product_wrist_watch_1125_1.jpg,product_wrist_watch_1125_1.jpg,wrist_watch
data/processed/train/product_headset_653_0.jpg,product_headset_653_0.jpg,headset
data/processed/train/product_ear_pods_564_4.jpg,product_ear_pods_564_4.jpg,ear_pods
data/processed/train/product_backpack_840_0.jpg,product_backpack_840_0.jpg,backpack
data/processed/train/product_usb_hub_64_3.jpg,product_usb_hub_64_3.jpg,usb_hub
data/processed/train/product_ear_pods_540_5.jpg,product_ear_pods_540_5.jpg,ear_pods
data/processed/train/product_mouse_236_7.jpg,product_mouse_236_7.jpg,mouse
data/processed/train/product_mouse_214_1.jpg,product_mouse_214_1.jpg,mouse
data/processed/train/product_headset_734_0.jpg,product_headset_734_0.jpg,headset
data/processed/train/product_wrist_watch_1038_2.jpg,product_wrist_watch_1038_2.jpg,wrist_watch
data/processed/train/product_mouse_288_1.jpg,product_mouse_288_1.jpg,mouse
data/processed/train/product_wrist_watch_1040_0.jpg,product_wrist_watch_1040_0.jpg,wrist_watch
data/processed/train/product_ear_pods_438_2.jpg,product_ear_pods_438_2.jpg,ear_pods
data/processed/train/product_wrist_watch_1138_4.jpg,product_wrist_watch_1138_4.jpg,wrist_watch
data/processed/train/product_usb_hub_162_7.jpg,product_usb_hub_162_7.jpg,usb_hub
data/processed/train/product_usb_hub_44_2.jpg,product_usb_hub_44_2.jpg,usb_hub
data/processed/train/product_flash_drive_1413_3.jpg,product_flash_drive_1413_3.jpg,flash_drive
data/processed/train/product_ear_pods_423_0.jpg,product_ear_pods_423_0.jpg,ear_pods
data/processed/train/product_usb_hub_59_3.jpg,product_usb_hub_59_3.jpg,usb_hub
data/processed/train/product_backpack_927_0.jpg,product_backpack_927_0.jpg,backpack
data/processed/train/product_mouse_368_0.jpg,product_mouse_368_0.jpg,mouse
data/processed/train/product_mouse_291_1.jpg,product_mouse_291_1.jpg,mouse
data/processed/train/product_backpack_840_1.jpg,product_backpack_840_1.jpg,backpack
data/processed/train/product_headset_691_1.jpg,product_headset_691_1.jpg,headset
data/processed/train/product_headset_648_3.jpg,product_headset_648_3.jpg,headset
data/processed/train/product_headset_616_2.jpg,product_headset_616_2.jpg,headset
data/processed/train/product_headset_614_4.jpg,product_headset_614_4.jpg,headset
data/processed/train/product_mouse_368_1.jpg,product_mouse_368_1.jpg,mouse
data/processed/train/product_flash_drive_1417_1.jpg,product_flash_drive_1417_1.jpg,flash_drive
data/processed/train/product_wrist_watch_1042_1.jpg,product_wrist_watch_1042_1.jpg,wrist_watch
data/processed/train/product_wrist_watch_1125_3.jpg,product_wrist_watch_1125_3.jpg,wrist_watch
data/processed/train/product_wrist_watch_1042_2.jpg,product_wrist_watch_1042_2.jpg,wrist_watch
data/processed/train/product_backpack_866_3.jpg,product_backpack_866_3.jpg,backpack
data/processed/train/product_wrist_watch_1003_0.jpg,product_wrist_watch_1003_0.jpg,wrist_watch
data/processed/train/product_backpack_903_2.jpg,product_backpack_903_2.jpg,backpack
data/processed/train/product_usb_hub_66_1.jpg,product_usb_hub_66_1.jpg,usb_hub
data/processed/train/product_headset_691_4.jpg,product_headset_691_4.jpg,headset
data/processed/train/product_headset_773_0.jpg,product_headset_773_0.jpg,headset
data/processed/train/product_usb_hub_21_3.jpg,product_usb_hub_21_3.jpg,usb_hub
data/processed/train/product_mouse_368_3.jpg,product_mouse_368_3.jpg,mouse
data/processed/train/product_wrist_watch_1005_1.jpg,product_wrist_watch_1005_1.jpg,wrist_watch
data/processed/train/product_wrist_watch_1064_1.jpg,product_wrist_watch_1064_1.jpg,wrist_watch
data/processed/train/product_headset_677_7.jpg,product_headset_677_7.jpg,headset
data/processed/train/product_usb_hub_59_1.jpg,product_usb_hub_59_1.jpg,usb_hub
data/processed/train/product_headset_673_3.jpg,product_headset_673_3.jpg,headset
data/processed/train/product_backpack_901_3.jpg,product_backpack_901_3.jpg,backpack
data/processed/train/product_backpack_821_0.jpg,product_backpack_821_0.jpg,backpack
data/processed/train/product_backpack_805_1.jpg,product_backpack_805_1.jpg,backpack
data/processed/train/product_ear_pods_405_2.jpg,product_ear_pods_405_2.jpg,ear_pods
data/processed/train/product_ear_pods_401_1.jpg,product_ear_pods_401_1.jpg,ear_pods
data/processed/train/product_usb_hub_166_3.jpg,product_usb_hub_166_3.jpg,usb_hub
data/processed/train/product_usb_hub_179_7.jpg,product_usb_hub_179_7.jpg,usb_hub
data/processed/train/product_headset_677_0.jpg,product_headset_677_0.jpg,headset
data/processed/train/product_ear_pods_579_3.jpg,product_ear_pods_579_3.jpg,ear_pods
data/processed/train/product_backpack_966_1.jpg,product_backpack_966_1.jpg,backpack
data/processed/train/product_backpack_901_0.jpg,product_backpack_901_0.jpg,backpack
data/processed/train/product_flash_drive_1417_5.jpg,product_flash_drive_1417_5.jpg,flash_drive
data/processed/train/product_wrist_watch_1059_0.jpg,product_wrist_watch_1059_0.jpg,wrist_watch
data/processed/train/product_wrist_watch_1021_0.jpg,product_wrist_watch_1021_0.jpg,wrist_watch
data/processed/train/product_usb_hub_182_1.jpg,product_usb_hub_182_1.jpg,usb_hub
data/processed/train/product_mouse_368_2.jpg,product_mouse_368_2.jpg,mouse
data/processed/train/product_mouse_393_5.jpg,product_mouse_393_5.jpg,mouse
data/processed/train/product_backpack_846_7.jpg,product_backpack_846_7.jpg,backpack
data/processed/train/product_usb_hub_184_0.jpg,product_usb_hub_184_0.jpg,usb_hub
data/processed/train/product_backpack_903_4.jpg,product_backpack_903_4.jpg,backpack
data/processed/train/product_office_chairs_1234_1.jpg,product_office_chairs_1234_1.jpg,office_chairs
data/processed/train/product_wrist_watch_1027_4.jpg,product_wrist_watch_1027_4.jpg,wrist_watch
data/processed/train/product_backpack_803_4.jpg,product_backpack_803_4.jpg,backpack
data/processed/train/product_ear_pods_579_0.jpg,product_ear_pods_579_0.jpg,ear_pods
data/processed/train/product_headset_797_1.jpg,product_headset_797_1.jpg,headset
data/processed/train/product_backpack_846_5.jpg,product_backpack_846_5.jpg,backpack
data/processed/train/product_usb_hub_164_1.jpg,product_usb_hub_164_1.jpg,usb_hub
data/processed/train/product_ear_pods_540_0.jpg,product_ear_pods_540_0.jpg,ear_pods
data/processed/train/product_headset_616_1.jpg,product_headset_616_1.jpg,headset
data/processed/train/product_ear_pods_423_2.jpg,product_ear_pods_423_2.jpg,ear_pods
data/processed/train/product_mouse_253_2.jpg,product_mouse_253_2.jpg,mouse
data/processed/train/product_headset_730_0.jpg,product_headset_730_0.jpg,headset
data/processed/train/product_mouse_395_0.jpg,product_mouse_395_0.jpg,mouse
data/processed/train/product_wrist_watch_1179_1.jpg,product_wrist_watch_1179_1.jpg,wrist_watch
data/processed/train/product_mouse_368_6.jpg,product_mouse_368_6.jpg,mouse
data/processed/train/product_mouse_214_3.jpg,product_mouse_214_3.jpg,mouse
data/processed/train/product_headset_612_2.jpg,product_headset_612_2.jpg,headset
data/processed/train/product_headset_630_2.jpg,product_headset_630_2.jpg,headset
data/processed/train/product_headset_634_4.jpg,product_headset_634_4.jpg,headset
data/processed/train/product_office_chairs_1214_2.jpg,product_office_chairs_1214_2.jpg,office_chairs
data/processed/train/product_flash_drive_1408_2.jpg,product_flash_drive_1408_2.jpg,flash_drive
data/processed/train/product_ear_pods_579_1.jpg,product_ear_pods_579_1.jpg,ear_pods
data/processed/train/product_flash_drive_1437_1.jpg,product_flash_drive_1437_1.jpg,flash_drive
data/processed/train/product_wrist_watch_1186_1.jpg,product_wrist_watch_1186_1.jpg,wrist_watch
data/processed/train/product_ear_pods_525_2.jpg,product_ear_pods_525_2.jpg,ear_pods
data/processed/train/product_ear_pods_460_5.jpg,product_ear_pods_460_5.jpg,ear_pods
data/processed/train/product_mouse_209_2.jpg,product_mouse_209_2.jpg,mouse
data/processed/train/product_backpack_901_6.jpg,product_backpack_901_6.jpg,backpack
data/processed/train/product_office_chairs_1312_1.jpg,product_office_chairs_1312_1.jpg,office_chairs
data/processed/train/product_wrist_watch_1146_0.jpg,product_wrist_watch_1146_0.jpg,wrist_watch
data/processed/train/product_backpack_866_1.jpg,product_backpack_866_1.jpg,backpack
data/processed/train/product_headset_655_4.jpg,product_headset_655_4.jpg,headset
data/processed/train/product_wrist_watch_1080_2.jpg,product_wrist_watch_1080_2.jpg,wrist_watch
data/processed/train/product_wrist_watch_1186_3.jpg,product_wrist_watch_1186_3.jpg,wrist_watch
data/processed/train/product_usb_hub_121_5.jpg,product_usb_hub_121_5.jpg,usb_hub
data/processed/train/product_headset_610_0.jpg,product_headset_610_0.jpg,headset
data/processed/train/product_mouse_216_2.jpg,product_mouse_216_2.jpg,mouse
data/processed/train/product_backpack_827_0.jpg,product_backpack_827_0.jpg,backpack
data/processed/train/product_mouse_210_4.jpg,product_mouse_210_4.jpg,mouse
data/processed/train/product_flash_drive_1399_6.jpg,product_flash_drive_1399_6.jpg,flash_drive
data/processed/train/product_wrist_watch_1066_1.jpg,product_wrist_watch_1066_1.jpg,wrist_watch
data/processed/train/product_backpack_807_5.jpg,product_backpack_807_5.jpg,backpack
data/processed/train/product_ear_pods_580_7.jpg,product_ear_pods_580_7.jpg,ear_pods
data/processed/train/product_headset_630_0.jpg,product_headset_630_0.jpg,headset
data/processed/train/product_backpack_823_2.jpg,product_backpack_823_2.jpg,backpack
data/processed/train/product_mouse_288_6.jpg,product_mouse_288_6.jpg,mouse
data/processed/train/product_mouse_273_0.jpg,product_mouse_273_0.jpg,mouse
data/processed/train/product_ear_pods_525_0.jpg,product_ear_pods_525_0.jpg,ear_pods
data/processed/train/product_usb_hub_121_2.jpg,product_usb_hub_121_2.jpg,usb_hub
data/processed/train/product_usb_hub_164_3.jpg,product_usb_hub_164_3.jpg,usb_hub
data/processed/train/product_headset_616_0.jpg,product_headset_616_0.jpg,headset
data/processed/train/product_backpack_866_0.jpg,product_backpack_866_0.jpg,backpack
data/processed/train/product_headset_610_5.jpg,product_headset_610_5.jpg,headset
data/processed/train/product_ear_pods_579_2.jpg,product_ear_pods_579_2.jpg,ear_pods
data/processed/train/product_wrist_watch_1027_1.jpg,product_wrist_watch_1027_1.jpg,wrist_watch
data/processed/train/product_mouse_216_0.jpg,product_mouse_216_0.jpg,mouse
data/processed/train/product_mouse_288_3.jpg,product_mouse_288_3.jpg,mouse
data/processed/train/product_wrist_watch_1142_1.jpg,product_wrist_watch_1142_1.jpg,wrist_watch
data/processed/train/product_office_chairs_1336_0.jpg,product_office_chairs_1336_0.jpg,office_chairs
data/processed/train/product_flash_drive_1435_0.jpg,product_flash_drive_1435_0.jpg,flash_drive
data/processed/train/product_headset_614_0.jpg,product_headset_614_0.jpg,headset
data/processed/train/product_wrist_watch_1062_5.jpg,product_wrist_watch_1062_5.jpg,wrist_watch
data/processed/train/product_wrist_watch_1159_5.jpg,product_wrist_watch_1159_5.jpg,wrist_watch
data/processed/train/product_usb_hub_121_3.jpg,product_usb_hub_121_3.jpg,usb_hub
data/processed/train/product_usb_hub_40_0.jpg,product_usb_hub_40_0.jpg,usb_hub
data/processed/train/product_backpack_823_3.jpg,product_backpack_823_3.jpg,backpack
data/processed/train/product_ear_pods_423_1.jpg,product_ear_pods_423_1.jpg,ear_pods
data/processed/train/product_flash_drive_1437_3.jpg,product_flash_drive_1437_3.jpg,flash_drive
data/processed/train/product_usb_hub_66_0.jpg,product_usb_hub_66_0.jpg,usb_hub
data/processed/train/product_usb_hub_59_2.jpg,product_usb_hub_59_2.jpg,usb_hub
data/processed/train/product_backpack_823_0.jpg,product_backpack_823_0.jpg,backpack
data/processed/train/product_mouse_395_3.jpg,product_mouse_395_3.jpg,mouse
data/processed/train/product_usb_hub_164_0.jpg,product_usb_hub_164_0.jpg,usb_hub
data/processed/train/product_flash_drive_1399_7.jpg,product_flash_drive_1399_7.jpg,flash_drive
data/processed/train/product_usb_hub_166_1.jpg,product_usb_hub_166_1.jpg,usb_hub
data/processed/train/product_usb_hub_166_2.jpg,product_usb_hub_166_2.jpg,usb_hub
data/processed/train/product_mouse_357_2.jpg,product_mouse_357_2.jpg,mouse
data/processed/train/product_mouse_209_6.jpg,product_mouse_209_6.jpg,mouse
data/processed/train/product_backpack_807_0.jpg,product_backpack_807_0.jpg,backpack
data/processed/train/product_headset_655_0.jpg,product_headset_655_0.jpg,headset
data/processed/train/product_mouse_251_2.jpg,product_mouse_251_2.jpg,mouse
data/processed/train/product_backpack_882_2.jpg,product_backpack_882_2.jpg,backpack
data/processed/train/product_backpack_903_0.jpg,product_backpack_903_0.jpg,backpack
data/processed/train/product_usb_hub_140_0.jpg,product_usb_hub_140_0.jpg,usb_hub
data/processed/train/product_headset_712_2.jpg,product_headset_712_2.jpg,headset
data/processed/train/product_mouse_210_3.jpg,product_mouse_210_3.jpg,mouse
data/processed/train/product_mouse_357_0.jpg,product_mouse_357_0.jpg,mouse
data/processed/train/product_backpack_821_1.jpg,product_backpack_821_1.jpg,backpack
data/processed/train/product_wrist_watch_1005_6.jpg,product_wrist_watch_1005_6.jpg,wrist_watch
data/processed/train/product_usb_hub_179_6.jpg,product_usb_hub_179_6.jpg,usb_hub
data/processed/train/product_mouse_236_0.jpg,product_mouse_236_0.jpg,mouse
data/processed/train/product_flash_drive_1437_0.jpg,product_flash_drive_1437_0.jpg,flash_drive
data/processed/train/product_headset_691_3.jpg,product_headset_691_3.jpg,headset
data/processed/train/product_wrist_watch_1125_0.jpg,product_wrist_watch_1125_0.jpg,wrist_watch
data/processed/train/product_mouse_210_7.jpg,product_mouse_210_7.jpg,mouse
data/processed/train/product_headset_712_3.jpg,product_headset_712_3.jpg,headset
data/processed/train/product_backpack_823_4.jpg,product_backpack_823_4.jpg,backpack
data/processed/train/product_wrist_watch_1038_1.jpg,product_wrist_watch_1038_1.jpg,wrist_watch
data/processed/train/product_usb_hub_59_0.jpg,product_usb_hub_59_0.jpg,usb_hub
data/processed/train/product_wrist_watch_1027_6.jpg,product_wrist_watch_1027_6.jpg,wrist_watch
data/processed/train/product_office_chairs_1273_4.jpg,product_office_chairs_1273_4.jpg,office_chairs
data/processed/train/product_mouse_253_0.jpg,product_mouse_253_0.jpg,mouse
data/processed/train/product_wrist_watch_1046_5.jpg,product_wrist_watch_1046_5.jpg,wrist_watch
data/processed/train/product_flash_drive_1435_1.jpg,product_flash_drive_1435_1.jpg,flash_drive
data/processed/train/product_mouse_291_0.jpg,product_mouse_291_0.jpg,mouse
data/processed/train/product_ear_pods_464_1.jpg,product_ear_pods_464_1.jpg,ear_pods
data/processed/train/product_headset_610_4.jpg,product_headset_610_4.jpg,headset
data/processed/train/product_office_chairs_1214_1.jpg,product_office_chairs_1214_1.jpg,office_chairs
data/processed/train/product_backpack_905_4.jpg,product_backpack_905_4.jpg,backpack
data/processed/train/product_backpack_846_6.jpg,product_backpack_846_6.jpg,backpack
data/processed/train/product_backpack_866_2.jpg,product_backpack_866_2.jpg,backpack
data/processed/train/product_flash_drive_1437_2.jpg,product_flash_drive_1437_2.jpg,flash_drive
data/processed/train/product_wrist_watch_1080_3.jpg,product_wrist_watch_1080_3.jpg,wrist_watch
data/processed/train/product_wrist_watch_1064_3.jpg,product_wrist_watch_1064_3.jpg,wrist_watch
data/processed/train/product_wrist_watch_1040_1.jpg,product_wrist_watch_1040_1.jpg,wrist_watch
data/processed/train/product_office_chairs_1312_3.jpg,product_office_chairs_1312_3.jpg,office_chairs
data/processed/train/product_ear_pods_464_0.jpg,product_ear_pods_464_0.jpg,ear_pods
data/processed/train/product_wrist_watch_1182_1.jpg,product_wrist_watch_1182_1.jpg,wrist_watch
data/processed/train/product_usb_hub_18_7.jpg,product_usb_hub_18_7.jpg,usb_hub
data/processed/train/product_wrist_watch_1064_0.jpg,product_wrist_watch_1064_0.jpg,wrist_watch
data/processed/train/product_office_chairs_1330_0.jpg,product_office_chairs_1330_0.jpg,office_chairs
data/processed/train/product_ear_pods_405_1.jpg,product_ear_pods_405_1.jpg,ear_pods
data/processed/train/product_backpack_979_1.jpg,product_backpack_979_1.jpg,backpack
data/processed/train/product_wrist_watch_1086_0.jpg,product_wrist_watch_1086_0.jpg,wrist_watch
data/processed/train/product_ear_pods_460_4.jpg,product_ear_pods_460_4.jpg,ear_pods
data/processed/train/product_office_chairs_1232_3.jpg,product_office_chairs_1232_3.jpg,office_chairs
data/processed/train/product_wrist_watch_1159_2.jpg,product_wrist_watch_1159_2.jpg,wrist_watch
data/processed/train/product_headset_712_0.jpg,product_headset_712_0.jpg,headset
data/processed/train/product_headset_612_4.jpg,product_headset_612_4.jpg,headset
data/processed/train/product_mouse_253_3.jpg,product_mouse_253_3.jpg,mouse
data/processed/train/product_headset_755_1.jpg,product_headset_755_1.jpg,headset
data/processed/train/product_wrist_watch_1066_5.jpg,product_wrist_watch_1066_5.jpg,wrist_watch
data/processed/train/product_backpack_840_2.jpg,product_backpack_840_2.jpg,backpack
data/processed/train/product_office_chairs_1248_1.jpg,product_office_chairs_1248_1.jpg,office_chairs
data/processed/train/product_ear_pods_438_0.jpg,product_ear_pods_438_0.jpg,ear_pods
data/processed/train/product_usb_hub_162_4.jpg,product_usb_hub_162_4.jpg,usb_hub
data/processed/train/product_office_chairs_1232_2.jpg,product_office_chairs_1232_2.jpg,office_chairs
data/processed/train/product_backpack_801_5.jpg,product_backpack_801_5.jpg,backpack
data/processed/train/product_ear_pods_525_1.jpg,product_ear_pods_525_1.jpg,ear_pods
data/processed/train/product_office_chairs_1312_2.jpg,product_office_chairs_1312_2.jpg,office_chairs
data/processed/train/product_ear_pods_427_2.jpg,product_ear_pods_427_2.jpg,ear_pods
data/processed/train/product_ear_pods_407_2.jpg,product_ear_pods_407_2.jpg,ear_pods
data/processed/train/product_headset_630_3.jpg,product_headset_630_3.jpg,headset
data/processed/train/product_office_chairs_1229_0.jpg,product_office_chairs_1229_0.jpg,office_chairs
data/processed/train/product_usb_hub_18_3.jpg,product_usb_hub_18_3.jpg,usb_hub
data/processed/train/product_ear_pods_444_5.jpg,product_ear_pods_444_5.jpg,ear_pods
data/processed/train/product_ear_pods_540_4.jpg,product_ear_pods_540_4.jpg,ear_pods
data/processed/train/product_mouse_295_3.jpg,product_mouse_295_3.jpg,mouse
data/processed/train/product_office_chairs_1334_0.jpg,product_office_chairs_1334_0.jpg,office_chairs
data/processed/train/product_usb_hub_179_4.jpg,product_usb_hub_179_4.jpg,usb_hub
data/processed/train/product_mouse_395_2.jpg,product_mouse_395_2.jpg,mouse
data/processed/train/product_usb_hub_64_1.jpg,product_usb_hub_64_1.jpg,usb_hub
data/processed/train/product_mouse_251_3.jpg,product_mouse_251_3.jpg,mouse
data/processed/train/product_ear_pods_525_3.jpg,product_ear_pods_525_3.jpg,ear_pods
data/processed/train/product_mouse_288_0.jpg,product_mouse_288_0.jpg,mouse
data/processed/train/product_usb_hub_25_3.jpg,product_usb_hub_25_3.jpg,usb_hub
data/processed/train/product_backpack_903_3.jpg,product_backpack_903_3.jpg,backpack
data/processed/train/product_wrist_watch_1027_5.jpg,product_wrist_watch_1027_5.jpg,wrist_watch
data/processed/train/product_usb_hub_44_4.jpg,product_usb_hub_44_4.jpg,usb_hub
data/processed/train/product_wrist_watch_1042_3.jpg,product_wrist_watch_1042_3.jpg,wrist_watch
data/processed/train/product_flash_drive_1423_5.jpg,product_flash_drive_1423_5.jpg,flash_drive
data/processed/train/product_wrist_watch_1089_3.jpg,product_wrist_watch_1089_3.jpg,wrist_watch
data/processed/train/product_wrist_watch_1156_4.jpg,product_wrist_watch_1156_4.jpg,wrist_watch
data/processed/train/product_office_chairs_1349_1.jpg,product_office_chairs_1349_1.jpg,office_chairs
data/processed/train/product_backpack_856_2.jpg,product_backpack_856_2.jpg,backpack
data/processed/train/product_usb_hub_19_3.jpg,product_usb_hub_19_3.jpg,usb_hub
data/processed/train/product_ear_pods_565_1.jpg,product_ear_pods_565_1.jpg,ear_pods
data/processed/train/product_flash_drive_1423_2.jpg,product_flash_drive_1423_2.jpg,flash_drive
data/processed/train/product_office_chairs_1219_3.jpg,product_office_chairs_1219_3.jpg,office_chairs
data/processed/train/product_ear_pods_592_2.jpg,product_ear_pods_592_2.jpg,ear_pods
data/processed/train/product_office_chairs_1285_0.jpg,product_office_chairs_1285_0.jpg,office_chairs
data/processed/train/product_headset_678_1.jpg,product_headset_678_1.jpg,headset
data/processed/train/product_backpack_833_2.jpg,product_backpack_833_2.jpg,backpack
data/processed/train/product_wrist_watch_1013_1.jpg,product_wrist_watch_1013_1.jpg,wrist_watch
data/processed/train/product_headset_628_4.jpg,product_headset_628_4.jpg,headset
data/processed/train/product_backpack_852_1.jpg,product_backpack_852_1.jpg,backpack
data/processed/train/product_ear_pods_569_2.jpg,product_ear_pods_569_2.jpg,ear_pods
data/processed/train/product_ear_pods_450_1.jpg,product_ear_pods_450_1.jpg,ear_pods
data/processed/train/product_ear_pods_402_2.jpg,product_ear_pods_402_2.jpg,ear_pods
data/processed/train/product_backpack_917_5.jpg,product_backpack_917_5.jpg,backpack
data/processed/train/product_ear_pods_454_0.jpg,product_ear_pods_454_0.jpg,ear_pods
data/processed/train/product_headset_626_5.jpg,product_headset_626_5.jpg,headset
data/processed/train/product_wrist_watch_1074_7.jpg,product_wrist_watch_1074_7.jpg,wrist_watch
data/processed/train/product_flash_drive_1418_0.jpg,product_flash_drive_1418_0.jpg,flash_drive
data/processed/train/product_mouse_258_3.jpg,product_mouse_258_3.jpg,mouse
data/processed/train/product_wrist_watch_1137_1.jpg,product_wrist_watch_1137_1.jpg,wrist_watch
data/processed/train/product_wrist_watch_1108_5.jpg,product_wrist_watch_1108_5.jpg,wrist_watch
data/processed/train/product_mouse_247_5.jpg,product_mouse_247_5.jpg,mouse
data/processed/train/product_ear_pods_408_5.jpg,product_ear_pods_408_5.jpg,ear_pods
data/processed/train/product_headset_642_1.jpg,product_headset_642_1.jpg,headset
data/processed/train/product_wrist_watch_1094_5.jpg,product_wrist_watch_1094_5.jpg,wrist_watch
data/processed/train/product_usb_hub_71_4.jpg,product_usb_hub_71_4.jpg,usb_hub
data/processed/train/product_backpack_967_0.jpg,product_backpack_967_0.jpg,backpack
data/processed/train/product_wrist_watch_1187_4.jpg,product_wrist_watch_1187_4.jpg,wrist_watch
data/processed/train/product_headset_637_2.jpg,product_headset_637_2.jpg,headset
data/processed/train/product_usb_hub_152_2.jpg,product_usb_hub_152_2.jpg,usb_hub
data/processed/train/product_usb_hub_133_1.jpg,product_usb_hub_133_1.jpg,usb_hub
data/processed/train/product_usb_hub_52_2.jpg,product_usb_hub_52_2.jpg,usb_hub
data/processed/train/product_usb_hub_131_1.jpg,product_usb_hub_131_1.jpg,usb_hub
data/processed/train/product_ear_pods_413_0.jpg,product_ear_pods_413_0.jpg,ear_pods
data/processed/train/product_wrist_watch_1094_3.jpg,product_wrist_watch_1094_3.jpg,wrist_watch
data/processed/train/product_backpack_911_0.jpg,product_backpack_911_0.jpg,backpack
data/processed/train/product_wrist_watch_1070_2.jpg,product_wrist_watch_1070_2.jpg,wrist_watch
